Hom,medLongSeg,CV,nSeg,nSegNum,Base,BaseNum,L,Lprop,gurobiMinMax,gurobiT1,gurobiT2,greedyMinMax,greedyT1,greedyT2,improvedMinMax,improvedT1,improvedT2,errorGreedyAbs,errorGreedy,errorImprovedAbs,errorImproved,kGreedy,kImproved
0,10,0.2,0,16,0,0.742280285,1,0.767551773,2142.906734,1,1,2315.650095,1,1,2315.650095,1,1,172.7433604,0.080611703,172.7433604,0.080611703,1.080611703,1.080611703
0,10,0.2,0,17,1,1.71297989,0,0.271443633,4242.381156,2,2,4341.797954,1,2,4288.773766,2,2,99.41679827,0.023434198,46.39261024,0.010935512,1.023434198,1.010935512
0,10,0.2,0,18,1,1.06940874,1,0.566131578,2403.310806,1,1,2682.021605,1,1,2682.021605,1,1,278.7107997,0.11596952,278.7107997,0.11596952,1.11596952,1.11596952
0,10,0.2,0,17,1,1.700892857,1,0.889210736,2055.936291,1,1,2642.865363,0,1,2084.005843,1,1,586.929072,0.285480185,28.06955225,0.013652929,1.285480185,1.013652929
0,10,0.2,0,17,1,1.705574913,1,0.611213935,2542.532096,1,1,2542.532096,1,1,2542.532096,1,1,7.48E-09,2.94E-12,7.48E-09,2.94E-12,1,1
0,10,0.2,0,17,0,0.280205656,1,0.963537172,857.9262084,1,1,1474.417932,0,1,859.9791284,1,1,616.4917231,0.718583623,2.052919936,0.002392886,1.718583623,1.002392886
0,10,0.2,0,18,0,0.306872038,1,0.797476585,1772.250589,1,1,2019.815313,0,1,1772.314413,1,1,247.5647238,0.139689458,0.063823857,3.60E-05,1.139689458,1.000036013
0,10,0.2,0,18,0,0.90736342,0,0.066430449,2340.0539,1,1,2447.83012,1,1,2447.83012,1,1,107.7762199,0.046057153,107.7762199,0.046057153,1.046057153,1.046057153
0,10,0.2,0,17,0,0.849056604,1,0.47141863,1688.651402,1,1,1907.541129,1,1,1907.541129,1,1,218.8897265,0.129623986,218.8897265,0.129623986,1.129623986,1.129623986
0,10,0.2,0,19,0,0.97632469,1,0.447128349,2584.092166,1,1,2763.059382,1,1,2763.059382,1,1,178.9672156,0.069257288,178.9672156,0.069257288,1.069257288,1.069257288
0,10,0.2,0,17,0,0.530973451,0,0.036947318,1090.447528,1,1,1090.447528,1,1,1090.447528,1,1,1.89E-09,1.74E-12,1.89E-09,1.74E-12,1,1
0,10,0.2,0,17,0,0.209985316,1,0.84864269,1395.39905,1,1,1813.665974,0,1,1398.124832,1,1,418.2669239,0.299747175,2.725782395,0.001953407,1.299747175,1.001953407
0,10,0.2,0,18,1,1.524720893,0,0.145714993,4429.702912,2,2,4638.942685,1,2,4494.921153,2,2,209.239773,0.047235622,65.21824168,0.014722938,1.047235622,1.014722938
0,10,0.2,0,16,0,0.630354957,1,0.651707109,1969.485073,1,1,2340.400655,0,1,1971.25047,1,1,370.9155825,0.188331248,1.765396997,0.000896375,1.188331248,1.000896375
0,10,0.2,0,17,1,1,1,0.829785927,1710.900464,1,1,1710.900464,1,1,1710.900464,1,1,0,0,0,0,1,1
0,10,0.2,0,15,1,2.010570825,0,0.215021152,4258.935076,2,2,4377.754781,1,2,4276.275576,2,2,118.8197049,0.027898924,17.34049937,0.004071558,1.027898924,1.004071558
0,10,0.2,0,17,1,1.226415094,0,0.062560104,3363.375606,2,2,3416.930821,1,2,3389.945385,2,2,53.55521473,0.015923055,26.56977935,0.007899736,1.015923055,1.007899736
0,10,0.2,0,16,0,0.744610282,1,0.610624507,1589.993108,1,1,1710.918365,1,1,1710.918365,1,1,120.9252567,0.07605395,120.9252567,0.07605395,1.07605395,1.07605395
0,10,0.2,0,18,1,1.465266559,1,0.99014125,2410.124653,1,1,2984.284807,0,1,2426.682309,1,1,574.1601534,0.238228406,16.55765592,0.006870041,1.238228406,1.006870041
0,10,0.2,0,19,1,1.053482587,1,0.773203722,2465.89136,1,1,2577.099533,1,1,2577.099533,1,1,111.2081734,0.04509857,111.2081734,0.04509857,1.04509857,1.04509857
0,10,0.2,0,18,0,0.994456763,1,0.756206937,2607.320557,1,1,3011.230157,1,1,3011.230157,1,1,403.9096003,0.154913672,403.9096003,0.154913672,1.154913672,1.154913672
0,10,0.2,0,18,0,0.505319149,1,0.674934434,1697.759714,1,1,2052.134005,0,1,1709.949552,1,1,354.3742912,0.208730534,12.1898383,0.007179955,1.208730534,1.007179955
0,10,0.2,0,18,0,0.64825046,1,0.711482977,1446.111273,1,1,1601.382238,1,1,1601.382238,1,1,155.2709643,0.107371381,155.2709643,0.107371381,1.107371381,1.107371381
0,10,0.2,0,16,0,0.65374677,1,0.367036923,1896.075322,1,1,2094.174481,1,1,2094.174481,1,1,198.0991584,0.104478528,198.0991584,0.104478528,1.104478528,1.104478528
0,10,0.2,0,16,0,0.92627824,0,0.097756486,2374.166515,1,1,2374.166515,1,1,2374.166515,1,1,-4.55E-13,-1.92E-16,-4.55E-13,-1.92E-16,1,1
0,10,0.2,0,18,0,0.089712919,0,0.256900067,1678.751375,1,1,1812.402425,0,1,1679.006184,1,1,133.65105,0.079613367,0.254808748,0.000151785,1.079613367,1.000151785
0,10,0.2,0,17,0,0.241424802,1,0.977060117,1564.934656,1,1,1932.598299,0,1,1566.385738,1,1,367.6636431,0.234938655,1.45108215,0.000927248,1.234938655,1.000927248
0,10,0.2,0,16,0,0.802981896,0,0.175662404,2454.407057,1,1,2526.540242,1,1,2526.540242,1,1,72.13318511,0.029389251,72.13318511,0.029389251,1.029389251,1.029389251
0,10,0.2,0,15,0,0.702868852,1,0.724076567,1272.43595,1,1,1858.484944,0,1,1305.879932,1,1,586.0489943,0.46057249,33.44398236,0.026283431,1.46057249,1.026283431
0,10,0.2,0,18,0,0.325552826,1,0.767437168,1717.828931,1,1,1987.361735,0,1,1720.135731,1,1,269.5328038,0.156903169,2.306800255,0.001342858,1.156903169,1.001342858
0,10,0.2,0,18,0,0.832935561,1,0.74570489,2263.494701,1,1,2579.335974,1,1,2579.335974,1,1,315.8412725,0.139537005,315.8412725,0.139537005,1.139537005,1.139537005
0,10,0.2,0,18,0,0.279711885,0,0.161949824,1735.528629,1,1,1919.28164,1,1,1749.973744,2,1,183.7530113,0.105877257,14.44511545,0.008323179,1.105877257,1.008323179
0,10,0.2,0,18,0,0.585094549,0,0.170432071,2110.527569,1,1,2162.31574,1,1,2162.31574,1,1,51.78817091,0.024538022,51.78817091,0.024538022,1.024538022,1.024538022
0,10,0.2,0,17,1,1.302521008,1,0.769452108,2170.954549,1,1,2170.954549,1,1,2170.954549,1,1,4.55E-13,2.09E-16,4.55E-13,2.09E-16,1,1
0,10,0.2,0,16,1,2.042553191,0,0.003214583,6295.41978,3,3,6376.922393,3,3,6376.922393,3,3,81.50261311,0.012946335,81.50261311,0.012946335,1.012946335,1.012946335
0,10,0.2,0,17,0,0.721915285,1,0.335825354,1425.808552,1,1,1567.646406,1,1,1567.646406,1,1,141.8378536,0.099478891,141.8378536,0.099478891,1.099478891,1.099478891
0,10,0.2,0,16,0,0.350073855,0,0.112481247,1459.364894,1,1,1597.155958,1,1,1597.155958,1,1,137.791064,0.094418514,137.791064,0.094418514,1.094418514,1.094418514
0,10,0.2,0,15,0,0.086757991,1,0.364671444,1320.528908,1,1,1368.686845,1,1,1321.456157,2,1,48.15793735,0.036468673,0.927249307,0.00070218,1.036468673,1.00070218
0,10,0.2,0,16,0,0.794676806,1,0.351499096,1457.310292,1,1,1578.678517,1,1,1578.678517,1,1,121.3682253,0.08328235,121.3682253,0.08328235,1.08328235,1.08328235
0,10,0.2,0,15,0,0.665418227,0,0.125984876,1974.045689,1,1,2006.143431,1,1,2006.143431,1,1,32.09774151,0.016259878,32.09774151,0.016259878,1.016259878,1.016259878
0,10,0.2,0,16,0,0.549488055,1,0.653096827,1357.607077,1,1,1583.71649,1,1,1583.71649,1,1,226.1094123,0.166549966,226.1094123,0.166549966,1.166549966,1.166549966
0,10,0.2,0,17,1,1.300699301,0,0.016762187,4448.87927,2,2,4485.399374,2,2,4485.399374,2,2,36.52010401,0.008208832,36.52010401,0.008208832,1.008208832,1.008208832
0,10,0.2,0,18,0,0.409975669,1,0.709422674,1793.044947,1,1,1926.335774,1,1,1926.335774,1,1,133.2908273,0.074337694,133.2908273,0.074337694,1.074337694,1.074337694
0,10,0.2,0,15,0,0.335911602,1,0.670895319,1913.676072,1,1,2183.287363,0,1,1917.6724,1,1,269.6112915,0.140886588,3.996328176,0.002088299,1.140886588,1.002088299
0,10,0.2,0,19,0,0.492997199,1,0.62939484,1627.465753,1,1,1787.170146,1,1,1787.170146,1,1,159.7043934,0.098130724,159.7043934,0.098130724,1.098130724,1.098130724
0,10,0.2,1,20,0,0.546255507,0,0.07856803,1171.13097,1,1,1171.13097,1,1,1171.13097,1,1,0,0,0,0,1,1
0,10,0.2,0,16,1,2.127982646,1,0.351922821,2499.683242,1,1,2593.070795,1,1,2593.070795,1,1,93.38755373,0.037359755,93.38755373,0.037359755,1.037359755,1.037359755
0,10,0.2,0,18,0,0.58974359,0,0.293303896,1945.523495,1,1,2054.185786,1,1,2054.185786,1,1,108.6622917,0.05585247,108.6622917,0.05585247,1.05585247,1.05585247
0,10,0.2,0,18,0,0.900562852,0,0.270130266,1580.980161,1,1,1580.980161,1,1,1580.980161,1,1,0,0,0,0,1,1
0,10,0.2,0,18,0,0.461975028,1,0.662242281,1958.154441,1,1,2152.231804,1,1,2152.231804,1,1,194.0773622,0.099112388,194.0773622,0.099112388,1.099112388,1.099112388
0,10,0.2,1,20,0,0.836218375,0,0.252918263,2036.901672,1,1,2148.433007,1,1,2148.433007,1,1,111.5313347,0.054755385,111.5313347,0.054755385,1.054755385,1.054755385
0,10,0.2,0,17,0,0.046894804,1,0.758537189,1579.911283,1,1,1605.084421,1,1,1580.576637,2,1,25.17313727,0.01593326,0.665353408,0.000421133,1.01593326,1.000421133
0,10,0.2,0,17,0,0.067282322,1,0.629099136,1519.626385,1,1,1676.132295,0,1,1520.328352,1,1,156.5059106,0.10298973,0.70196682,0.000461934,1.10298973,1.000461934
0,10,0.2,0,18,0,0.596795728,1,0.813030828,1775.612232,1,1,2102.460697,0,1,1775.612232,1,1,326.8484652,0.184076489,-4.55E-13,-2.56E-16,1.184076489,1
0,10,0.2,0,19,0,0.188445667,0,0.265411318,1485.441019,1,1,1505.965746,1,1,1505.965746,1,1,20.52472708,0.013817262,20.52472708,0.013817262,1.013817262,1.013817262
0,10,0.2,0,17,1,1.199391172,1,0.815386683,2197.760389,1,1,2740.25451,0,1,2218.182334,1,1,542.4941213,0.246839521,20.42194504,0.009292162,1.246839521,1.009292162
0,10,0.2,0,19,0,0.15960452,1,0.835967554,1437.977044,1,1,1934.043332,0,1,1438.81642,1,1,496.066288,0.344975109,0.839375878,0.00058372,1.344975109,1.00058372
0,10,0.2,0,17,1,1.293413174,1,0.66257139,1850.196824,1,1,1940.692564,1,1,1940.692564,1,1,90.49573927,0.048911412,90.49573927,0.048911412,1.048911412,1.048911412
0,10,0.2,0,17,0,0.008608321,0,0.05044799,1394.062187,1,2,1394.433031,1,1,1394.798317,2,1,0.370844322,0.000266017,0.736130587,0.000528047,1.000266017,1.000528047
0,10,0.2,0,15,1,1.434056761,1,0.876008382,2244.377206,1,1,2803.711792,0,1,2295.207942,1,1,559.3345861,0.249215945,50.83073573,0.022648036,1.249215945,1.022648036
0,10,0.2,0,18,0,0.424281984,1,0.733607408,1671.186567,1,1,1958.867968,0,1,1678.905941,1,1,287.6814009,0.172142002,7.719374702,0.004619098,1.172142002,1.004619098
0,10,0.2,0,17,0,0.306358382,0,0.287238583,1462.339522,1,1,1550.147177,1,1,1550.147177,1,1,87.80765478,0.060046011,87.80765478,0.060046011,1.060046011,1.060046011
0,10,0.2,0,14,0,0.3141542,1,0.962984565,1822.211102,1,1,2153.400693,0,1,1831.020408,1,1,331.1895911,0.181751495,8.80930602,0.004834405,1.181751495,1.004834405
0,10,0.2,0,17,0,0.799621928,1,0.529653097,1496.644496,1,1,1615.557238,1,1,1615.557238,1,1,118.9127428,0.079452898,118.9127428,0.079452898,1.079452898,1.079452898
0,10,0.2,0,18,1,1.303687636,1,0.582005301,1738.708745,1,1,1738.708745,1,1,1738.708745,1,1,0,0,0,0,1,1
0,10,0.2,1,20,0,0.435448578,1,0.716704049,2007.22845,1,1,2228.944197,1,1,2228.944197,1,1,221.7157472,0.110458651,221.7157472,0.110458651,1.110458651,1.110458651
0,10,0.2,0,18,0,0.82063306,1,0.72828376,2265.903954,1,1,2538.422316,1,1,2538.422316,1,1,272.5183622,0.120269159,272.5183622,0.120269159,1.120269159,1.120269159
0,10,0.2,0,17,0,0.410609037,1,0.468237419,1164.441897,1,1,1242.974933,1,1,1242.974933,1,1,78.53303636,0.067442641,78.53303636,0.067442641,1.067442641,1.067442641
0,10,0.2,0,17,0,0.427710843,1,0.584712827,1821.791803,1,1,1995.088936,1,1,1995.088936,1,1,173.2971331,0.095124554,173.2971331,0.095124554,1.095124554,1.095124554
0,10,0.2,0,16,0,0.272401434,1,0.468254533,1178.854185,1,1,1265.374287,1,1,1265.374287,1,1,86.52010156,0.073393387,86.52010156,0.073393387,1.073393387,1.073393387
0,10,0.2,0,17,0,0.4,1,0.783872852,1688.911811,1,1,2105.520788,0,1,1690.275339,1,1,416.6089773,0.24667302,1.363528613,0.000807342,1.24667302,1.000807342
0,10,0.2,0,17,0,0.502673797,0,0.107456567,1338.046177,1,1,1338.046177,1,1,1338.046177,1,1,1.89E-09,1.42E-12,1.89E-09,1.42E-12,1,1
0,10,0.2,0,18,1,1.186507937,1,0.935120132,1766.052357,1,1,2306.502113,0,1,1766.052357,1,1,540.4497562,0.306021367,0,0,1.306021367,1
0,10,0.2,0,18,0,0.023909986,1,0.481315816,1422.451435,1,2,1425.832522,1,1,1422.49983,2,1,3.381087742,0.002376944,0.048395394,3.40E-05,1.002376944,1.000034023
0,10,0.2,0,17,1,1.386075949,1,0.95513123,1875.752228,1,1,2483.913845,0,1,1900.479974,1,1,608.1616162,0.324222788,24.72774564,0.013182842,1.324222788,1.013182842
0,10,0.2,0,18,1,1.260707635,1,0.585463481,1976.995159,1,1,2146.230116,1,1,2146.230116,1,1,169.2349568,0.08560211,169.2349568,0.08560211,1.08560211,1.08560211
0,10,0.2,0,17,1,1.159675237,1,0.46531758,2408.947069,1,1,2631.671395,1,1,2631.671395,1,1,222.724326,0.092457127,222.724326,0.092457127,1.092457127,1.092457127
0,10,0.2,0,15,1,1.337700146,1,0.525274478,2477.555796,1,1,2743.455817,1,1,2743.455817,1,1,265.9000208,0.107323525,265.9000208,0.107323525,1.107323525,1.107323525
0,10,0.2,0,18,0,0.533333333,1,0.75984005,1559.402689,1,1,1966.264158,0,1,1565.027856,1,1,406.8614691,0.260908534,5.625166813,0.003607257,1.260908534,1.003607257
0,10,0.2,0,18,1,1.104089219,1,0.371518276,2532.611226,1,1,2666.608656,1,1,2666.608656,1,1,133.9974295,0.052908803,133.9974295,0.052908803,1.052908803,1.052908803
0,10,0.2,0,17,0,0.166666667,0,0.178253294,1438.193379,1,1,1510.361324,1,1,1440.47379,2,1,72.16794455,0.050179583,2.280410994,0.001585608,1.050179583,1.001585608
0,10,0.2,0,14,0,0.166077739,1,0.880945733,1722.207147,1,1,1887.43906,0,1,1722.679273,1,1,165.2319131,0.095941951,0.472125155,0.00027414,1.095941951,1.00027414
0,10,0.2,0,17,1,1.032702238,0,0.122049296,3009.003675,2,2,3080.911911,1,2,3065.35331,2,2,71.90823633,0.02389769,56.34963514,0.018727008,1.02389769,1.018727008
0,10,0.2,0,16,1,1.463461538,0,0.331306137,2098.524117,1,1,2138.63835,1,1,2138.63835,1,1,40.11423296,0.01911545,40.11423296,0.01911545,1.01911545,1.01911545
0,10,0.2,0,18,0,0.173989455,1,0.525590325,1173.004811,1,1,1199.531458,1,1,1199.531458,1,1,26.52664773,0.02261427,26.52664773,0.02261427,1.02261427,1.02261427
0,10,0.2,0,18,1,1.137795276,0,0.143260006,2425.186675,1,1,2425.186675,1,1,2425.186675,1,1,0,0,0,0,1,1
0,10,0.2,0,16,0,0.1271777,0,0.00883423,1163.063379,1,1,1202.809043,1,1,1202.809043,1,1,39.74566415,0.034173257,39.74566415,0.034173257,1.034173257,1.034173257
0,10,0.2,0,14,1,1.432659933,0,0.308577494,2272.39761,1,1,2329.617852,1,1,2329.617852,1,1,57.22024128,0.025180559,57.22024128,0.025180559,1.025180559,1.025180559
0,10,0.2,0,16,1,1.471385542,1,0.398413434,2562.710352,1,1,2617.448899,1,1,2617.448899,1,1,54.73854698,0.021359631,54.73854698,0.021359631,1.021359631,1.021359631
0,10,0.2,0,18,1,1.33033033,1,0.978898013,2402.39852,1,1,2926.036346,0,1,2402.39852,1,1,523.6378264,0.217964598,0,0,1.217964598,1
0,10,0.2,0,16,1,1.737676056,1,0.637014667,2478.414511,1,1,2933.127041,0,1,2482.528501,1,1,454.7125306,0.183469121,4.113989877,0.001659928,1.183469121,1.001659928
0,10,0.2,0,18,0,0.658703072,1,0.856815388,1468.020509,1,1,2099.292665,0,1,1503.181959,1,1,631.2721562,0.430015897,35.16145062,0.023951607,1.430015897,1.023951607
0,10,0.2,0,18,1,1.160649819,1,0.874468599,1889.645696,1,1,2483.351007,0,1,1904.593096,1,1,593.7053108,0.314188693,14.94739994,0.00791016,1.314188693,1.00791016
0,10,0.2,0,17,0,0.495881384,1,0.892281954,1423.674034,1,1,2059.44932,0,1,1424.411646,1,1,635.7752859,0.446573633,0.737612267,0.000518105,1.446573633,1.000518105
0,10,0.2,0,16,0,0.789954338,1,0.358837819,2293.01904,1,1,2497.089116,1,1,2497.089116,1,1,204.0700766,0.088996242,204.0700766,0.088996242,1.088996242,1.088996242
0,10,0.2,0,19,1,1.245439469,0,0.321860177,2122.263326,1,1,2126.534338,1,1,2126.534338,1,1,4.271011788,0.00201248,4.271011788,0.00201248,1.00201248,1.00201248
0,10,0.2,0,15,1,1.378881988,0,0.29399572,2357.622644,1,1,2357.622644,1,1,2357.622644,1,1,0,0,0,0,1,1
0,10,0.2,0,18,1,1.387453875,0,0.019316317,3532.968486,2,2,3776.040756,1,2,3603.233297,2,2,243.0722704,0.068801143,70.26481128,0.019888321,1.068801143,1.019888321
0,10,0.2,0,15,1,1.923595506,1,0.829052924,2234.830684,1,1,2806.401008,0,1,2259.670073,1,1,571.5703241,0.255755538,24.8393896,0.011114663,1.255755538,1.011114663
0,10,0.2,0,19,0,0.206117021,1,0.422926903,1539.993841,1,1,1635.489705,1,1,1545.431215,2,1,95.49586439,0.06201055,5.437374933,0.003530777,1.06201055,1.003530777
0,10,0.2,0,15,1,1.348005502,0,0.258646646,2580.281433,1,1,2669.285008,1,1,2669.285008,1,1,89.00357463,0.034493747,89.00357463,0.034493747,1.034493747,1.034493747
0,10,0.2,0,17,1,1.43567753,0,0.138851908,3902.978198,2,2,3909.168105,1,2,3909.168105,1,2,6.189906569,0.001585944,6.189906569,0.001585944,1.001585944,1.001585944
0,10,0.2,0,18,0,0.253148615,0,0.262178517,1642.759287,1,1,1774.022123,1,1,1661.875508,2,1,131.2628364,0.079903877,19.11622129,0.011636654,1.079903877,1.011636654
0,10,0.2,0,16,1,1.150579151,1,0.601678568,2486.815683,1,1,2828.87586,1,1,2828.87586,1,1,342.0601769,0.137549469,342.0601769,0.137549469,1.137549469,1.137549469
0,10,0.2,0,15,1,1.080745342,1,0.774621625,2059.096841,1,1,2154.216594,1,1,2154.216594,1,1,95.11975333,0.046194891,95.11975333,0.046194891,1.046194891,1.046194891
0,10,0.2,0,18,0,0.333333333,1,0.681697031,1438.123429,1,1,1538.84489,1,1,1538.84489,1,1,100.7214608,0.070036729,100.7214608,0.070036729,1.070036729,1.070036729
0,10,0.2,0,17,0,0.659498208,0,0.286943274,1436.146233,1,1,1558.378777,1,1,1558.378777,1,1,122.232544,0.085111489,122.232544,0.085111489,1.085111489,1.085111489
0,10,0.2,0,17,0,0.778225806,1,0.817512342,1450.099772,1,1,1494.831265,1,1,1494.831265,1,1,44.73149305,0.030847183,44.73149305,0.030847183,1.030847183,1.030847183
0,10,0.2,0,19,1,1.403071017,1,0.794842198,2058.485611,1,1,2059.941494,1,1,2059.941494,1,1,1.455883185,0.000707259,1.455883185,0.000707259,1.000707259,1.000707259
0,10,0.2,0,19,1,1.265432099,0,0.168172928,1781.326731,1,1,1810.790013,1,1,1810.790013,1,1,29.46328108,0.016540077,29.46328108,0.016540077,1.016540077,1.016540077
0,10,0.2,0,17,1,1.054176072,1,0.830802249,2635.031447,1,1,3109.383981,0,1,2675.500691,1,1,474.3525337,0.180017788,40.46924418,0.015358164,1.180017788,1.015358164
0,10,0.2,0,17,0,0.347408829,0,0.109474207,1185.242896,1,1,1185.242896,1,1,1185.242896,1,1,0,0,0,0,1,1
0,10,0.2,0,15,0,0.444968553,0,0.013496337,1442.395231,1,1,1454.50909,1,1,1454.50909,1,1,12.11385915,0.008398433,12.11385915,0.008398433,1.008398433,1.008398433
0,10,0.2,0,18,1,1.884955752,0,0.07692227,3930.330908,2,2,3934.459563,2,2,3934.459563,2,2,4.128655043,0.00105046,4.128655043,0.00105046,1.00105046,1.00105046
0,10,0.2,0,18,0,0.114485981,0,0.205843127,1723.925249,1,1,1807.917539,1,1,1724.70646,2,1,83.99229024,0.048721538,0.781211062,0.000453158,1.048721538,1.000453158
0,10,0.2,0,18,0,0.142857143,1,0.763434824,998.8982281,1,1,1076.507498,1,1,1076.507498,1,1,77.60926995,0.077694872,77.60926995,0.077694872,1.077694872,1.077694872
0,10,0.2,0,18,0,0.761976048,1,0.697696453,1773.39348,1,1,2111.206028,1,1,2111.206028,1,1,337.8125482,0.190489337,337.8125482,0.190489337,1.190489337,1.190489337
0,10,0.2,1,20,0,0.529711375,0,0.202379224,1417.720999,1,1,1530.960122,1,1,1530.960122,1,1,113.2391226,0.079874053,113.2391226,0.079874053,1.079874053,1.079874053
0,10,0.2,0,18,0,0.281990521,1,0.54594039,1754.209691,1,1,1975.452256,0,1,1758.585534,1,1,221.2425646,0.126120934,4.375843021,0.002494481,1.126120934,1.002494481
0,10,0.2,0,17,1,1,0,0.094689994,2283.327402,1,1,2283.327402,1,1,2283.327402,1,1,0,0,0,0,1,1
0,10,0.2,0,15,0,0.882666667,0,0.243565138,2093.092598,1,1,2210.601355,1,1,2210.601355,1,1,117.5087574,0.056141213,117.5087574,0.056141213,1.056141213,1.056141213
0,10,0.2,0,16,1,1.458199357,1,0.478776239,2344.615881,1,1,2557.801443,1,1,2557.801443,1,1,213.185562,0.090925581,213.185562,0.090925581,1.090925581,1.090925581
0,10,0.2,0,15,0,0.847919656,1,0.342839074,1908.849595,1,1,2136.846874,1,1,2136.846874,1,1,227.9972789,0.119442244,227.9972789,0.119442244,1.119442244,1.119442244
1,10,0.6,0,15,0,0.044776119,1,0.736187779,1207.428068,1,1,1598.464532,0,1,1207.498769,1,1,391.0364638,0.323859014,0.070701466,5.86E-05,1.323859014,1.000058555
1,10,0.6,0,16,0,0.107235142,1,0.833172645,1557.397364,1,1,1842.21126,0,1,1557.872923,1,1,284.8138956,0.182878116,0.47555889,0.000305355,1.182878116,1.000305355
1,10,0.6,0,18,0,0.106685633,1,0.636770427,1415.043056,1,1,1802.32655,0,1,1415.833028,1,1,387.2834937,0.273690254,0.78997179,0.000558267,1.273690254,1.000558267
1,10,0.6,0,18,1,1.16108453,0,0.241690062,2134.748778,1,1,2134.748778,1,1,2134.748778,1,1,0,0,0,0,1,1
1,10,0.6,0,19,0,0.861238532,1,0.543865249,2368.479984,1,1,2501.950905,1,1,2501.950905,1,1,133.4709218,0.056352987,133.4709218,0.056352987,1.056352987,1.056352987
1,10,0.6,0,17,0,0.220833333,0,0.256441479,1478.71095,1,1,1557.577236,1,1,1490.349547,2,1,78.86628588,0.053334484,11.63859734,0.007870772,1.053334484,1.007870772
1,10,0.6,0,16,0,0.636111111,1,0.725177743,1737.217219,1,1,2150.658121,0,1,1751.918406,1,1,413.4409022,0.237990332,14.70118702,0.008462492,1.237990332,1.008462492
1,10,0.6,0,19,0,0.652173913,1,0.524322074,1452.252598,1,1,1542.265288,1,1,1542.265288,1,1,90.01268993,0.061981428,90.01268993,0.061981428,1.061981428,1.061981428
1,10,0.6,0,16,0,0.399445215,1,0.954213131,1564.237081,1,1,1985.367981,0,1,1574.326696,1,1,421.1309002,0.269224471,10.08961517,0.006450183,1.269224471,1.006450183
1,10,0.6,0,14,1,1.343390805,1,0.762777917,2485.300018,1,1,2485.300018,1,1,2485.300018,1,1,0,0,0,0,1,1
1,10,0.6,0,18,1,1.532359081,1,0.354959086,1988.517672,1,1,2164.991363,1,1,2164.991363,1,1,176.4736913,0.088746353,176.4736913,0.088746353,1.088746353,1.088746353
1,10,0.6,0,16,1,1.249653259,1,0.981231517,2430.988274,1,1,2851.92037,0,1,2432.646635,1,1,420.9320953,0.173152664,1.658360403,0.000682175,1.173152664,1.000682175
1,10,0.6,0,19,0,0.276674938,1,0.598755216,1677.276334,1,1,1947.310368,0,1,1679.217831,1,1,270.0340335,0.160995554,1.941496377,0.001157529,1.160995554,1.001157529
1,10,0.6,0,16,0,0.303538175,0,0.131677596,1151.414297,1,1,1266.27004,1,1,1266.27004,1,1,114.855743,0.099751882,114.855743,0.099751882,1.099751882,1.099751882
1,10,0.6,0,17,0,0.778723404,0,0.168498424,1862.484985,1,1,1960.728579,1,1,1960.728579,1,1,98.24359478,0.052748664,98.24359478,0.052748664,1.052748664,1.052748664
1,10,0.6,0,17,0,0.13454075,1,0.680751495,1561.059974,1,1,1814.345059,0,1,1561.698281,1,1,253.2850844,0.162251988,0.638307139,0.000408893,1.162251988,1.000408893
1,10,0.6,0,16,0,0.452662722,0,0.060611095,1518.260534,1,1,1545.962571,1,1,1545.962571,1,1,27.70203741,0.018245905,27.70203741,0.018245905,1.018245905,1.018245905
1,10,0.6,0,18,0,0.94488189,1,0.518620326,2542.356448,1,1,2765.663169,1,1,2765.663169,1,1,223.3067202,0.087834544,223.3067202,0.087834544,1.087834544,1.087834544
1,10,0.6,0,18,0,0.907348243,0,0.134415414,1794.240926,1,1,1838.895666,1,1,1838.895666,1,1,44.65474006,0.024887817,44.65474006,0.024887817,1.024887817,1.024887817
1,10,0.6,0,18,0,0.545576408,1,0.656490902,1722.920391,1,1,1916.435215,1,1,1916.435215,1,1,193.514824,0.112317914,193.514824,0.112317914,1.112317914,1.112317914
1,10,0.6,0,16,0,0.720787208,0,0.057494144,2029.492845,1,1,2169.192208,1,1,2169.192208,1,1,139.699363,0.068834617,139.699363,0.068834617,1.068834617,1.068834617
1,10,0.6,0,18,0,0.515197568,1,0.952200623,1539.494334,1,1,2137.612926,0,1,1541.592797,1,1,598.1185927,0.388516268,2.098462699,0.001363086,1.388516268,1.001363086
1,10,0.6,0,18,1,1.162921348,0,0.196004843,2348.109123,1,1,2348.109123,1,1,2348.109123,1,1,0,0,0,0,1,1
1,10,0.6,0,16,0,0.450268817,1,0.358252137,1652.070782,1,1,1773.483395,1,1,1773.483395,1,1,121.412613,0.073491169,121.412613,0.073491169,1.073491169,1.073491169
1,10,0.6,0,18,0,0.552763819,1,0.801003719,1454.135543,1,1,1507.66363,1,1,1507.66363,1,1,53.5280866,0.036810933,53.5280866,0.036810933,1.036810933,1.036810933
1,10,0.6,0,18,1,1.310526316,1,0.389526089,2672.554773,1,1,2848.273836,1,1,2848.273836,1,1,175.7190632,0.065749471,175.7190632,0.065749471,1.065749471,1.065749471
1,10,0.6,0,15,0,0.706605223,0,0.312122868,1679.729384,1,1,1941.232143,1,1,1941.232143,1,1,261.5027585,0.155681481,261.5027585,0.155681481,1.155681481,1.155681481
